DateTime,Number of sales,Sales USD,Average USD,Active market wallets,Unique buyers
2021-04-19,62.0,3224668.38,52010.78,48.0,27.0
2021-04-20,53.0,3215360.45,60667.18,58.0,32.0
2021-04-21,30.0,2328377.27,77612.58,48.0,24.0
2021-04-22,36.0,2711015.11,75305.98,49.0,24.0
2021-04-23,97.0,2586353.45,26663.44,72.0,36.0
2021-04-24,22.0,1545005.25,70227.51,37.0,18.0
2021-04-25,16.0,1025367.71,64085.48,25.0,14.0
2021-04-26,32.0,2429074.69,75908.58,53.0,28.0
2021-04-27,42.0,5435619.73,129419.52,65.0,36.0
2021-04-28,32.0,2647300.05,82728.13,54.0,31.0
2021-04-29,25.0,1815857.75,72634.31,42.0,24.0
2021-04-30,26.0,2294403.97,88246.31,43.0,22.0
2021-05-01,29.0,3207274.83,110595.68,47.0,27.0
2021-05-02,39.0,4394012.46,112666.99,52.0,25.0
2021-05-03,170.0,14862637.0,87427.28,194.0,112.0
2021-05-04,59.0,5726642.51,97061.74,81.0,41.0
2021-05-05,27.0,3501304.93,129677.96,40.0,20.0
2021-05-06,24.0,2635747.54,109822.81,40.0,21.0
2021-05-07,15.0,1369118.7,91274.58,28.0,15.0
2021-05-08,25.0,3723054.36,148922.17,44.0,20.0
2021-05-09,25.0,2696738.64,107869.55,38.0,20.0
2021-05-10,24.0,3019890.92,125828.79,41.0,22.0
2021-05-11,38.0,3275466.91,86196.5,36.0,22.0
2021-05-12,30.0,2947949.39,98264.98,41.0,20.0
2021-05-13,50.0,3284238.41,65684.77,64.0,35.0
2021-05-14,24.0,2249798.09,93741.59,38.0,21.0
2021-05-15,15.0,1302316.93,86821.13,30.0,15.0
2021-05-16,10.0,633655.76,63365.58,16.0,10.0
2021-05-17,11.0,775649.27,70513.57,19.0,10.0
2021-05-18,8.0,2038988.32,254873.54,14.0,7.0
2021-05-19,14.0,700914.54,50065.32,24.0,13.0
2021-05-20,10.0,468927.23,46892.72,16.0,8.0
2021-05-21,12.0,710367.49,59197.29,24.0,12.0
2021-05-22,16.0,752284.88,47017.81,29.0,16.0
2021-05-23,10.0,769021.61,76902.16,15.0,10.0
2021-05-24,16.0,1945483.12,121592.69,27.0,15.0
2021-05-25,15.0,882054.36,58803.62,22.0,12.0
2021-05-26,13.0,826788.79,63599.14,25.0,12.0
2021-05-27,10.0,564117.18,56411.72,14.0,6.0
2021-05-28,16.0,986946.13,61684.13,31.0,16.0
2021-05-29,9.0,695494.07,77277.12,17.0,9.0
2021-05-30,11.0,923757.36,83977.94,21.0,11.0
2021-05-31,7.0,371745.81,53106.54,13.0,7.0
2021-06-01,12.0,660836.64,55069.72,17.0,12.0
2021-06-02,12.0,496826.76,41402.23,21.0,10.0
2021-06-03,10.0,594101.08,59410.11,18.0,10.0
2021-06-04,4.0,216572.0,54143.0,7.0,4.0
2021-06-05,1.0,49876.56,49876.56,2.0,1.0
2021-06-06,7.0,346075.33,49439.33,12.0,6.0
2021-06-07,7.0,516180.29,73740.04,14.0,7.0
2021-06-08,14.0,830897.8,59349.84,26.0,14.0
2021-06-09,5.0,198496.9,39699.38,10.0,5.0
2021-06-10,16.0,723050.97,45190.69,25.0,15.0
2021-06-11,22.0,1038495.44,47204.34,32.0,18.0
2021-06-12,5.0,269095.91,53819.18,10.0,5.0
2021-06-13,3.0,136134.75,45378.25,6.0,3.0
2021-06-14,3.0,210475.57,70158.52,6.0,3.0
2021-06-15,10.0,501236.66,50123.67,15.0,7.0
2021-06-16,14.0,1166834.19,83345.3,23.0,14.0
2021-06-17,16.0,859819.67,53738.73,27.0,14.0
2021-06-18,7.0,236195.7,33742.24,10.0,6.0
2021-06-19,6.0,179883.94,29980.66,10.0,5.0
2021-06-20,9.0,336578.53,37397.61,17.0,9.0
2021-06-21,14.0,423669.92,30262.14,21.0,12.0
2021-06-22,15.0,666327.69,44421.85,25.0,12.0
2021-06-23,15.0,555299.7,37019.98,26.0,15.0
2021-06-24,9.0,345307.41,38367.49,17.0,8.0
2021-06-25,23.0,959718.09,41726.87,36.0,19.0
2021-06-26,20.0,837988.75,41899.44,33.0,18.0
2021-06-27,13.0,458537.43,35272.11,24.0,13.0
2021-06-28,36.0,1590713.41,44186.48,47.0,26.0
2021-06-29,103.0,1947786.51,18910.55,71.0,36.0
2021-06-30,22.0,807221.44,36691.88,30.0,16.0
2021-07-01,23.0,741517.64,32239.9,29.0,14.0
2021-07-02,60.0,1401011.96,23350.2,30.0,14.0
2021-07-03,14.0,722878.46,51634.18,26.0,13.0
2021-07-04,70.0,3107566.51,44393.81,52.0,27.0
2021-07-05,79.0,1412803.21,17883.58,46.0,22.0
2021-07-06,30.0,1940053.59,64668.45,52.0,29.0
2021-07-07,46.0,1193667.11,25949.29,34.0,18.0
2021-07-08,27.0,1116193.46,41340.5,34.0,17.0
2021-07-09,48.0,2032701.32,42347.94,54.0,26.0
2021-07-10,24.0,1461113.36,60879.72,41.0,22.0
2021-07-11,50.0,1833704.51,36674.09,53.0,30.0
2021-07-12,33.0,2396335.12,72616.22,52.0,27.0
2021-07-13,47.0,3868155.57,82301.18,57.0,32.0
2021-07-14,24.0,1421420.67,59225.86,40.0,19.0
2021-07-15,25.0,1435584.71,57423.39,41.0,24.0
2021-07-16,44.0,2032561.75,46194.59,62.0,35.0
2021-07-17,42.0,2833484.02,67463.91,65.0,39.0
2021-07-18,28.0,916460.84,32730.74,30.0,16.0
2021-07-19,21.0,1580471.48,75260.55,32.0,16.0
2021-07-20,18.0,750940.19,41718.9,30.0,17.0
2021-07-21,22.0,1151446.84,52338.49,38.0,21.0
2021-07-22,18.0,1069431.04,59412.84,30.0,17.0
2021-07-23,18.0,1114255.33,61903.07,33.0,17.0
2021-07-24,21.0,1538019.92,73239.04,30.0,17.0
2021-07-25,21.0,1088335.68,51825.51,33.0,18.0
2021-07-26,55.0,3909399.63,71079.99,77.0,38.0
2021-07-27,29.0,2074446.81,71532.65,50.0,24.0
2021-07-28,24.0,1630564.38,67940.18,45.0,23.0
2021-07-29,43.0,5511011.4,128163.06,62.0,35.0
2021-07-30,228.0,30236333.33,132615.5,232.0,108.0
2021-07-31,299.0,38323463.0,128172.12,341.0,204.0
2021-08-01,255.0,32690576.11,128198.34,265.0,158.0
2021-08-02,41.0,5833337.47,142276.52,65.0,34.0
2021-08-03,75.0,13301247.85,177349.97,115.0,64.0
2021-08-04,129.0,21772048.35,168775.57,181.0,104.0
2021-08-05,213.0,34993358.17,164288.07,257.0,151.0
2021-08-06,211.0,45276058.0,214578.47,258.0,158.0
2021-08-07,48.0,10780992.65,224604.01,75.0,42.0
2021-08-08,34.0,6879550.8,202339.73,58.0,31.0
2021-08-09,26.0,5597970.46,215306.56,44.0,24.0
2021-08-10,44.0,7895149.65,179435.22,65.0,36.0
2021-08-11,39.0,8370091.6,214617.73,56.0,25.0
2021-08-12,26.0,5942434.59,228555.18,48.0,26.0
2021-08-13,13.0,2813859.0,216450.69,24.0,13.0
2021-08-14,19.0,3751105.67,197426.61,36.0,18.0
2021-08-15,27.0,3671466.83,135980.25,37.0,19.0
2021-08-16,19.0,5544361.84,291808.52,36.0,18.0
2021-08-17,19.0,4288724.79,225722.36,32.0,18.0
2021-08-18,27.0,3941172.42,145969.35,47.0,25.0
2021-08-19,28.0,4428654.12,158166.22,43.0,23.0
2021-08-20,44.0,9089232.8,206573.47,75.0,42.0
2021-08-21,36.0,7727201.73,214644.49,64.0,33.0
2021-08-22,35.0,7270822.35,207737.78,48.0,24.0
2021-08-23,348.0,91649158.49,263359.65,411.0,252.0
2021-08-24,101.0,36546618.73,361847.71,151.0,87.0
2021-08-25,68.0,21860895.37,321483.76,107.0,55.0
2021-08-26,40.0,14405363.1,360134.08,63.0,35.0
2021-08-27,192.0,62063915.85,323249.56,222.0,126.0
2021-08-28,304.0,141137192.28,464267.08,337.0,195.0
2021-08-29,93.0,45095141.6,484894.0,107.0,57.0
2021-08-30,31.0,12701018.48,409710.27,56.0,30.0
2021-08-31,23.0,8835456.95,384150.3,34.0,20.0
2021-09-01,23.0,9154420.5,398018.28,42.0,19.0
2021-09-02,21.0,8491124.34,404339.25,32.0,14.0
2021-09-03,21.0,9092941.72,432997.22,37.0,18.0
2021-09-04,19.0,16654012.14,876526.95,29.0,16.0
2021-09-05,12.0,4887357.15,407279.76,21.0,12.0
2021-09-06,13.0,5349691.25,411514.71,24.0,13.0
2021-09-07,16.0,6650124.72,415632.79,29.0,14.0
2021-09-08,6.0,2128295.22,354715.87,12.0,6.0
2021-09-09,5.0,1847100.01,369420.0,10.0,5.0
2021-09-10,10.0,3531377.88,353137.79,19.0,10.0
2021-09-11,9.0,9107492.28,1011943.59,18.0,9.0
2021-09-12,9.0,3267983.74,363109.3,14.0,8.0
2021-09-13,11.0,3501903.01,318354.82,21.0,11.0
2021-09-14,7.0,2080844.53,297263.5,14.0,7.0
2021-09-15,16.0,5892257.25,368266.08,29.0,15.0
2021-09-16,86.0,34287547.77,398692.42,123.0,66.0
2021-09-17,7.0,2854806.03,407829.43,14.0,7.0
2021-09-18,2.0,362563.17,181281.59,4.0,2.0
2021-09-19,8.0,2874264.33,359283.04,13.0,8.0
2021-09-20,9.0,3207933.8,356437.09,16.0,8.0
2021-09-21,10.0,3139279.54,313927.95,19.0,10.0
2021-09-22,10.0,3176490.67,317649.07,19.0,10.0
2021-09-23,19.0,7189207.95,378379.37,34.0,17.0
2021-09-24,29.0,11107949.12,383032.73,43.0,17.0
2021-09-25,26.0,10090684.62,388103.25,44.0,22.0
2021-09-26,11.0,3814680.03,346789.09,20.0,10.0
2021-09-27,7.0,2662443.47,380349.07,13.0,7.0
2021-09-28,18.0,5429044.81,301613.6,24.0,13.0
2021-09-29,21.0,9750597.44,464314.16,35.0,19.0
2021-09-30,44.0,16786019.56,381500.44,60.0,33.0
2021-10-01,47.0,21283293.59,452836.03,75.0,40.0
2021-10-02,17.0,8193645.92,481979.17,29.0,17.0
2021-10-03,12.0,6545894.68,545491.22,23.0,12.0
2021-10-04,27.0,11398377.83,422162.14,36.0,20.0
2021-10-05,15.0,7626629.48,508441.97,29.0,15.0
2021-10-06,6.0,2886491.21,481081.87,12.0,6.0
2021-10-07,5.0,2450703.9,490140.78,10.0,5.0
2021-10-08,9.0,4112302.59,456922.51,16.0,7.0
2021-10-09,3.0,1231104.75,410368.25,6.0,3.0
2021-10-10,5.0,3651016.24,730203.25,9.0,5.0
2021-10-11,7.0,2464798.33,352114.05,14.0,7.0
2021-10-12,9.0,3488960.99,387662.33,17.0,8.0
2021-10-13,6.0,2721377.13,453562.86,12.0,6.0
2021-10-14,8.0,3352755.82,419094.48,14.0,8.0
2021-10-15,9.0,2598279.96,288697.77,14.0,7.0
2021-10-16,9.0,3620112.67,402234.74,17.0,9.0
2021-10-17,13.0,6237413.99,479801.08,25.0,13.0
2021-10-18,5.0,2556679.26,511335.85,10.0,5.0
2021-10-19,9.0,4538787.04,504309.67,18.0,9.0
2021-10-20,14.0,6505597.68,464685.55,19.0,11.0
2021-10-21,11.0,5226406.0,475127.82,18.0,10.0
2021-10-22,9.0,4113778.38,457086.49,15.0,6.0
2021-10-23,14.0,8117695.66,579835.4,25.0,14.0
2021-10-24,9.0,4153119.01,461457.67,18.0,9.0
2021-10-25,11.0,5507648.44,500695.31,19.0,11.0
2021-10-26,9.0,6672725.16,741413.91,17.0,9.0
2021-10-27,11.0,6488307.58,589846.14,22.0,11.0
2021-10-28,14.0,5995846.9,428274.78,22.0,12.0
2021-10-29,17.0,8311635.84,488919.76,27.0,16.0
2021-10-30,7.0,3216449.49,459492.78,13.0,6.0
2021-10-31,6.0,3092326.49,515387.75,10.0,5.0
2021-11-01,9.0,4012105.64,445789.52,18.0,9.0
2021-11-02,5.0,2594958.45,518991.69,10.0,5.0
2021-11-03,12.0,5534442.39,461203.53,21.0,11.0
2021-11-04,9.0,3768944.42,418771.6,16.0,8.0
2021-11-05,3.0,1419585.27,473195.09,6.0,3.0
2021-11-06,13.0,6892827.78,530217.52,20.0,10.0
2021-11-07,10.0,5276426.49,527642.65,15.0,9.0
2021-11-08,13.0,9935476.94,764267.46,22.0,12.0
2021-11-09,10.0,6713513.03,671351.3,16.0,8.0
2021-11-10,16.0,7176085.76,448505.36,24.0,14.0
2021-11-11,13.0,7201943.3,553995.64,24.0,12.0
2021-11-12,9.0,3943818.95,438202.11,13.0,7.0
2021-11-13,11.0,4912731.1,446611.92,20.0,11.0
2021-11-14,25.0,10581838.94,423273.56,37.0,19.0
2021-11-15,17.0,8422982.23,495469.54,31.0,17.0
2021-11-16,10.0,5468399.95,546839.99,18.0,10.0
2021-11-17,12.0,5375911.62,447992.64,20.0,9.0
2021-11-18,9.0,3611085.74,401231.75,15.0,8.0
2021-11-19,6.0,2424755.48,404125.91,10.0,6.0
2021-11-20,7.0,3737358.83,533908.4,13.0,7.0
2021-11-21,8.0,3907867.51,488483.44,16.0,8.0
2021-11-22,9.0,4474780.63,497197.85,16.0,8.0
2021-11-23,8.0,3498958.48,437369.81,13.0,8.0
2021-11-24,8.0,3836772.55,479596.57,15.0,8.0
2021-11-25,10.0,5020437.39,502043.74,18.0,9.0
2021-11-26,5.0,1612904.23,322580.85,10.0,5.0
2021-11-27,4.0,1628924.38,407231.1,8.0,4.0
2021-11-28,4.0,1875240.11,468810.03,7.0,4.0
2021-11-29,4.0,1445755.01,361438.75,8.0,4.0
2021-11-30,8.0,3013988.07,376748.51,15.0,7.0
2021-12-01,11.0,4877185.56,443380.51,17.0,8.0
2021-12-02,12.0,4971086.81,414257.23,22.0,12.0
2021-12-03,31.0,11624281.98,374976.84,37.0,20.0
2021-12-04,14.0,4331004.46,309357.46,21.0,14.0
2021-12-05,15.0,6467500.74,431166.72,20.0,10.0
2021-12-06,35.0,12098757.32,345678.78,39.0,26.0
2021-12-07,9.0,3546865.01,394096.11,16.0,9.0
2021-12-08,13.0,4890777.05,376213.62,24.0,12.0
2021-12-09,16.0,15777847.07,986115.44,26.0,13.0
2021-12-10,16.0,5415192.16,338449.51,29.0,15.0
2021-12-11,8.0,2549750.06,318718.76,16.0,8.0
2021-12-12,9.0,2718263.78,302029.31,18.0,9.0
2021-12-13,19.0,6466313.6,340332.29,32.0,17.0
2021-12-14,13.0,4060280.82,312329.29,23.0,13.0
2021-12-15,16.0,4552965.44,284560.34,25.0,13.0
2021-12-16,15.0,4162835.04,277522.34,22.0,12.0
2021-12-17,15.0,5791735.08,386115.67,26.0,14.0
2021-12-18,3.0,941350.8,313783.6,6.0,3.0
2021-12-19,6.0,2029554.94,338259.16,11.0,6.0
2021-12-20,7.0,2754251.47,393464.5,12.0,7.0
2021-12-21,21.0,6110969.4,290998.54,31.0,15.0
2021-12-22,27.0,6775439.52,250942.2,41.0,22.0
2021-12-23,16.0,3891821.09,243238.82,30.0,16.0
2021-12-24,64.0,20776976.01,324640.25,81.0,46.0
2021-12-25,15.0,5024131.84,334942.12,27.0,15.0
2021-12-26,16.0,4719002.5,294937.66,23.0,15.0
2021-12-27,7.0,2251248.79,321606.97,12.0,7.0
2021-12-28,10.0,2325159.38,232515.94,19.0,9.0
2021-12-29,12.0,3727967.39,310663.95,19.0,10.0
2021-12-30,22.0,7102044.8,322820.22,30.0,15.0
2021-12-31,25.0,8056462.11,322258.48,36.0,18.0
2022-01-01,24.0,5820399.38,242516.64,31.0,14.0
2022-01-02,7.0,2796870.12,399552.87,13.0,7.0
2022-01-03,8.0,2729839.65,341229.96,14.0,7.0
2022-01-04,3.0,771636.23,257212.08,6.0,3.0
2022-01-05,7.0,1696743.3,242391.9,13.0,6.0
2022-01-06,60.0,6558063.12,109301.05,26.0,15.0
2022-01-07,11.0,2354020.36,214001.85,19.0,10.0
2022-01-08,14.0,3394129.54,242437.82,20.0,12.0
2022-01-09,4.0,938322.28,234580.57,6.0,3.0
2022-01-10,11.0,2386622.87,216965.72,19.0,8.0
2022-01-11,8.0,1856702.19,232087.77,15.0,8.0
2022-01-12,7.0,1598723.97,228389.14,11.0,6.0
2022-01-13,2.0,425429.05,212714.53,4.0,2.0
2022-01-14,10.0,2075810.3,207581.03,17.0,9.0
2022-01-15,10.0,2176849.04,217684.9,18.0,10.0
2022-01-16,4.0,883789.58,220947.39,8.0,4.0
2022-01-17,10.0,2400005.45,240000.54,16.0,7.0
2022-01-18,11.0,2661888.88,241989.9,18.0,9.0
2022-01-19,15.0,3075974.25,205064.95,23.0,14.0
2022-01-20,21.0,4771089.06,227194.72,34.0,17.0
2022-01-21,14.0,2740768.98,195769.21,18.0,8.0
2022-01-22,24.0,4250822.61,177117.61,37.0,21.0
2022-01-23,27.0,5275326.17,195382.45,39.0,23.0
2022-01-24,15.0,2839381.87,189292.12,27.0,14.0
2022-01-25,106.0,20616318.93,194493.57,112.0,55.0
2022-01-26,33.0,9245631.15,280170.64,45.0,24.0
2022-01-27,11.0,2395440.89,217767.35,20.0,9.0
2022-01-28,45.0,9931407.27,220697.94,53.0,31.0
2022-01-29,15.0,4008445.03,267229.67,23.0,13.0
2022-01-30,10.0,5501139.54,550113.95,18.0,9.0
2022-01-31,23.0,6266374.17,272451.05,35.0,19.0
2022-02-01,15.0,3690718.16,246047.88,21.0,9.0
2022-02-02,23.0,6086248.03,264619.48,30.0,13.0
2022-02-03,15.0,2855633.03,190375.54,27.0,13.0
2022-02-04,55.0,2610458.93,47462.89,22.0,9.0
2022-02-05,10.0,2272058.51,227205.85,15.0,10.0
2022-02-06,6.0,1369145.9,228190.98,10.0,4.0
2022-02-07,14.0,3503693.03,250263.79,24.0,12.0
2022-02-08,10.0,2586432.29,258643.23,16.0,8.0
2022-02-09,12.0,10747769.27,895647.44,17.0,9.0
2022-02-10,7.0,1401614.2,200230.6,10.0,5.0
2022-02-11,9.0,2646367.5,294040.83,16.0,8.0
2022-02-12,12.0,26422688.76,2201890.73,22.0,11.0
2022-02-13,23.0,5429469.63,236063.9,32.0,16.0
2022-02-14,4.0,1084083.72,271020.93,7.0,4.0
2022-02-15,5.0,1283807.77,256761.55,10.0,5.0
2022-02-16,2.0,520659.71,260329.85,4.0,2.0
2022-02-17,5.0,1067599.74,213519.95,10.0,5.0
2022-02-18,6.0,1204906.76,200817.79,10.0,6.0
2022-02-19,4.0,994103.0,248525.75,8.0,4.0
2022-02-20,7.0,1483892.14,211984.59,12.0,7.0
2022-02-21,6.0,1380213.16,230035.53,10.0,5.0
2022-02-22,5.0,1155084.45,231016.89,9.0,5.0
2022-02-23,55.0,5171732.17,94031.49,16.0,9.0
2022-02-24,16.0,2536055.42,158503.46,23.0,12.0
2022-02-25,6.0,1283018.66,213836.44,11.0,6.0
2022-02-26,43.0,4626186.49,107585.73,15.0,9.0
2022-02-27,27.0,4065327.19,150567.67,25.0,13.0
2022-02-28,8.0,1873610.29,234201.29,15.0,7.0
2022-03-01,5.0,1043301.11,208660.22,8.0,4.0
2022-03-02,9.0,1874861.93,208317.99,9.0,2.0
2022-03-03,9.0,1946936.63,216326.29,15.0,8.0
2022-03-04,11.0,1951391.42,177399.22,19.0,9.0
2022-03-05,2.0,359794.98,179897.49,2.0,2.0
2022-03-06,4.0,713519.39,178379.85,8.0,4.0
2022-03-07,6.0,797911.47,132985.24,7.0,4.0
2022-03-08,7.0,953980.02,136282.86,12.0,6.0
2022-03-09,16.0,3259453.45,203715.84,26.0,14.0
2022-03-10,5.0,823516.11,164703.22,10.0,5.0
2022-03-11,50.0,9942553.03,198851.06,78.0,38.0
2022-03-12,45.0,10182678.31,226281.74,69.0,38.0
2022-03-13,9.0,1772500.5,196944.5,11.0,7.0
2022-03-14,11.0,1619387.8,147217.07,16.0,8.0
2022-03-15,4.0,819071.69,204767.92,6.0,4.0
2022-03-16,10.0,1952159.65,195215.96,16.0,8.0
2022-03-17,18.0,3630027.84,201668.21,25.0,14.0
2022-03-18,31.0,6592861.53,212672.95,46.0,20.0
2022-03-19,29.0,6746948.09,232653.38,38.0,16.0
2022-03-20,14.0,3028775.41,216341.1,20.0,10.0
2022-03-21,15.0,2890984.86,192732.32,26.0,14.0
2022-03-22,8.0,1917255.01,239656.88,13.0,7.0
2022-03-23,58.0,3865353.08,66644.02,18.0,9.0
2022-03-24,14.0,2760446.84,197174.77,21.0,12.0
2022-03-25,7.0,1525412.52,217916.07,10.0,5.0
2022-03-26,8.0,1315261.06,164407.63,14.0,7.0
2022-03-27,8.0,1424455.95,178056.99,14.0,7.0
2022-03-28,61.0,5259016.95,86213.39,24.0,10.0
2022-03-29,2.0,874565.55,437282.77,4.0,2.0
2022-03-30,96.0,9943866.56,103581.94,24.0,14.0
2022-03-31,23.0,2452359.59,106624.33,12.0,7.0
2022-04-01,7.0,1015582.75,145083.25,10.0,5.0
2022-04-02,32.0,5715282.57,178602.58,29.0,16.0
2022-04-03,9.0,3079264.38,342140.49,14.0,7.0
2022-04-04,114.0,10661837.13,93524.89,25.0,13.0
2022-04-05,9.0,2083879.26,231542.14,15.0,9.0
2022-04-06,10.0,1357119.41,135711.94,13.0,7.0
2022-04-07,5.0,934137.91,186827.58,10.0,5.0
2022-04-08,4.0,724633.43,181158.36,8.0,4.0
2022-04-09,5.0,808195.82,161639.16,10.0,5.0
2022-04-10,3.0,1146639.9,382213.3,6.0,3.0
2022-04-11,8.0,1594336.62,199292.08,15.0,7.0
2022-04-12,12.0,2230734.01,185894.5,20.0,11.0
2022-04-13,16.0,6301667.15,393854.2,29.0,16.0
2022-04-14,10.0,2151060.65,215106.07,18.0,10.0
2022-04-15,7.0,1708989.96,244141.42,14.0,7.0
2022-04-16,6.0,1244096.86,207349.48,12.0,6.0
2022-04-17,7.0,1322468.17,188924.02,12.0,6.0
2022-04-18,13.0,1787662.36,137512.49,14.0,7.0
2022-04-19,3.0,614320.23,204773.41,6.0,3.0
2022-04-20,3.1333333333333333,633146.406,203078.02066666668,6.133333333333334,3.066666666666667
2022-04-21,3.2666666666666666,651972.5819999999,201382.63133333327,6.266666666666667,3.1333333333333333
2022-04-22,3.4,670798.758,199687.242,6.4,3.2
2022-04-23,3.533333333333333,689624.934,197991.85266666667,6.533333333333333,3.2666666666666666
2022-04-24,3.6666666666666665,708451.11,196296.46333333332,6.666666666666667,3.333333333333333
2022-04-25,3.8,727277.286,194601.074,6.8,3.4
2022-04-26,3.9333333333333336,746103.4619999999,192905.68466666667,6.933333333333334,3.466666666666667
2022-04-27,4.066666666666666,764929.638,191210.2953333333,7.066666666666666,3.533333333333333
2022-04-28,4.2,783755.814,189514.906,7.2,3.6
2022-04-29,4.333333333333333,802581.99,187819.51666666663,7.333333333333333,3.6666666666666665
2022-04-30,4.466666666666667,821408.166,186124.1273333333,7.466666666666667,3.733333333333333
2022-05-01,4.6,840234.342,184428.738,7.6,3.8
2022-05-02,4.733333333333333,859060.5179999999,182733.34866666663,7.733333333333333,3.8666666666666663
2022-05-03,4.866666666666667,877886.6939999999,181037.95933333333,7.866666666666667,3.9333333333333336
2022-05-04,5.0,896712.87,179342.57,8.0,4.0
2022-05-05,2.0,389446.12,194723.06,4.0,2.0
2022-05-06,8.0,692118.84,86514.85,10.0,7.0
2022-05-07,5.0,644848.63,128969.73,8.0,5.0
2022-05-08,12.0,1222253.67,101854.47,15.0,8.0
2022-05-09,15.0,2036509.87,135767.32,23.0,11.0
2022-05-10,11.0,1109322.57,100847.51,18.0,10.0
2022-05-11,15.0,1340571.44,89371.43,22.0,11.0
2022-05-12,19.0,1899124.64,99953.93,34.0,18.0
2022-05-13,15.0,1373702.39,91580.16,27.0,15.0
2022-05-14,5.0,849071.61,169814.32,10.0,5.0
2022-05-15,47.0,2747877.36,58465.48,22.0,12.0
2022-05-16,9.0,1136959.53,126328.84,17.0,9.0
2022-05-17,7.0,642178.34,91739.76,12.0,6.0
2022-05-18,7.0,739068.91,105581.27,13.0,7.0
2022-05-19,7.0,995519.27,142217.04,14.0,7.0
2022-05-20,108.0,4678372.3,43318.26,14.0,5.0
2022-05-21,2.0,243356.24,121678.12,4.0,2.0
2022-05-22,3.0,346658.53,115552.84,6.0,3.0
2022-05-23,13.0,2111497.77,162422.91,22.0,11.0
2022-05-24,5.0,508481.15,101696.23,8.0,3.0
2022-05-25,3.0,302348.95,100782.98,6.0,3.0
2022-05-26,15.0,1185794.77,79052.98,26.0,14.0
2022-05-27,18.0,1619184.65,89954.7,29.0,16.0
2022-05-28,4.0,438260.07,109565.02,8.0,4.0
2022-05-29,3.0,184407.33,61469.11,4.0,2.0
2022-05-30,13.0,941996.76,72461.29,19.0,8.0
2022-05-31,11.0,936039.65,85094.51,16.0,8.0
2022-06-01,8.0,702680.9,87835.11,15.0,8.0
2022-06-02,9.0,652026.19,72447.35,14.0,7.0
2022-06-03,4.0,249695.2,62423.8,8.0,4.0
2022-06-04,3.0,285898.85,95299.62,6.0,3.0
2022-06-05,6.0,138630.07,23105.01,9.0,5.0
2022-06-06,4.0,278147.42,69536.86,8.0,4.0
2022-06-07,6.0,627931.35,104655.23,11.0,6.0
2022-06-08,7.0,660349.3,94335.61,10.0,5.0
2022-06-09,12.0,1072612.31,89384.36,20.0,9.0
2022-06-10,11.0,963420.55,87583.69,20.0,11.0
2022-06-11,7.0,595970.42,85138.63,12.0,6.0
2022-06-12,15.0,1053117.44,70207.83,26.0,13.0
2022-06-13,22.0,1577168.15,71689.46,33.0,18.0
2022-06-14,36.0,2294062.09,63723.95,47.0,28.0
2022-06-15,21.0,1310560.89,62407.66,30.0,15.0
2022-06-16,13.0,752622.67,57894.05,25.0,12.0
2022-06-17,19.0,1150316.91,60543.0,30.0,16.0
2022-06-18,98.0,6681496.45,68178.54,115.0,61.0
2022-06-19,94.0,8146450.67,86664.37,121.0,63.0
2022-06-20,43.0,3659087.16,85095.05,57.0,35.0
2022-06-21,16.0,1516391.52,94774.47,26.0,14.0
2022-06-22,6.0,1206588.22,201098.04,12.0,6.0
2022-06-23,9.0,739205.62,82133.96,17.0,9.0
2022-06-24,13.0,1062933.13,81764.09,21.0,12.0
2022-06-25,15.0,1442940.0,96196.0,22.0,11.0
2022-06-26,21.0,1845218.62,87867.55,35.0,18.0
2022-06-27,5.0,506023.35,101204.67,9.0,4.0
2022-06-28,12.0,1023941.87,85328.49,21.0,12.0
2022-06-29,7.0,923311.52,131901.65,12.0,5.0
2022-06-30,7.0,521588.25,74512.61,10.0,5.0
2022-07-01,7.0,499685.53,71383.65,14.0,7.0
2022-07-02,13.0,775377.24,59644.4,14.0,7.0
2022-07-03,209.0,5906310.19,28259.86,17.0,9.0
2022-07-04,24.0,754674.63,31444.78,11.0,5.0
2022-07-05,5.0,420186.99,84037.4,10.0,5.0
2022-07-06,4.0,426357.32,106589.33,8.0,4.0
2022-07-07,6.0,531986.62,88664.44,10.0,5.0
2022-07-08,15.0,1341022.45,89401.5,23.0,10.0
2022-07-09,52.0,5751192.98,110599.87,72.0,36.0
2022-07-10,28.0,2890740.08,103240.72,33.0,20.0
2022-07-11,11.0,1096677.44,99697.95,20.0,11.0
2022-07-12,53.0,5333215.6,100626.71,32.0,16.0
2022-07-13,27.0,2123121.91,78634.14,42.0,22.0
2022-07-14,23.0,1926295.11,83751.96,34.0,18.0
2022-07-15,33.0,7241789.18,219448.16,54.0,26.0
2022-07-16,37.0,4629548.41,125122.93,50.0,26.0
2022-07-17,46.0,6511860.56,141562.19,60.0,35.0
2022-07-18,17.0,2266390.91,133317.11,29.0,14.0
2022-07-19,8.0,1032301.6,129037.7,15.0,7.0
2022-07-20,11.0,1426592.51,129690.23,20.0,11.0
2022-07-21,7.0,677207.63,96743.95,13.0,7.0
2022-07-22,6.0,560639.2,93439.87,11.0,6.0
2022-07-23,3.0,409677.25,136559.08,6.0,3.0
2022-07-24,5.0,610126.83,122025.37,9.0,4.0
2022-07-25,7.0,675093.23,96441.89,12.0,6.0
